,0
0,7.6253814697265625
1,7.950839042663574
2,7.872103214263916
3,7.129502773284912
4,6.863816738128662
5,6.852272033691406
6,6.684821128845215
7,6.68829345703125
8,6.680367946624756
9,6.568778038024902
10,6.623387813568115
11,6.602655410766602
12,6.567541122436523
13,6.476317882537842
14,6.436826229095459
15,6.4195146560668945
16,6.453388214111328
17,6.3913373947143555
18,6.387251377105713
19,6.437850475311279
20,6.315290927886963
21,6.405416965484619
22,6.264719486236572
23,6.2372283935546875
24,6.302501678466797
25,6.303144454956055
26,6.258456230163574
27,6.2183332443237305
28,6.235156536102295
29,6.239607810974121
30,6.197645664215088
31,6.176911354064941
32,6.152182579040527
33,6.1445794105529785
34,6.238485813140869
35,6.201168060302734
36,6.208938121795654
37,6.141140460968018
38,6.123351573944092
39,6.100104808807373
40,6.1694016456604
41,6.107077598571777
42,6.045877933502197
43,6.149645805358887
44,6.073719501495361
45,6.121833324432373
46,6.15228796005249
47,6.03114652633667
48,6.078060626983643
49,6.007749557495117
50,6.038817405700684
51,6.068347454071045
52,6.095017433166504
53,6.049070358276367
54,5.994453430175781
55,6.065953731536865
56,6.004548072814941
57,6.029508113861084
58,5.98213005065918
59,6.0329909324646
60,5.937636852264404
61,5.968849182128906
62,5.942038059234619
63,5.881872653961182
64,5.923573017120361
65,5.910439968109131
66,5.9651641845703125
67,5.971864700317383
68,5.931658744812012
69,5.9092206954956055
70,5.843699932098389
71,5.956013202667236
72,5.9015703201293945
73,5.91876745223999
74,5.965104579925537
75,5.942534446716309
76,5.881041049957275
77,5.877458572387695
78,5.8571977615356445
79,5.838290214538574
80,5.905579090118408
81,5.8811821937561035
82,5.880000114440918
83,5.880519866943359
84,5.739941596984863
85,5.840548038482666
86,5.832864284515381
87,5.817109107971191
88,5.907585620880127
89,5.848080158233643
90,5.8372578620910645
91,5.793382167816162
92,5.755110263824463
93,5.81917142868042
94,5.80596399307251
95,5.775575160980225
96,5.845521926879883
97,5.773071765899658
98,5.808357238769531
99,5.789213180541992
100,5.765602111816406
101,5.812170505523682
102,5.844769477844238
103,5.827592849731445
104,5.818304061889648
105,5.868556022644043
106,5.8140363693237305
107,5.867580413818359
108,5.797453880310059
109,5.795599937438965
110,5.790061950683594
111,5.760684013366699
112,5.7786664962768555
113,5.759423732757568
114,5.716017246246338
115,5.795649528503418
116,5.740331172943115
117,5.756493091583252
118,5.701355457305908
119,5.638255596160889
120,5.691218852996826
121,5.8050737380981445
122,5.710356712341309
123,5.7573747634887695
124,5.798530101776123
125,5.690118312835693
126,5.663466930389404
127,5.725349426269531
128,5.684692859649658
129,5.690026760101318
130,5.772073268890381
131,5.695730209350586
132,5.67060661315918
133,5.762367248535156
134,5.776449680328369
135,5.696329593658447
136,5.730423927307129
137,5.697596073150635
138,5.764418601989746
139,5.720994472503662
140,5.655241012573242
141,5.720582008361816
142,5.678693771362305
143,5.750290870666504
144,5.682504177093506
145,5.652596473693848
146,5.612429618835449
147,5.666820049285889
148,5.6560211181640625
149,5.7073588371276855
150,5.6457929611206055
151,5.607227802276611
152,5.668513298034668
153,5.666413307189941
154,5.620847225189209
155,5.763862133026123
156,5.689357757568359
157,5.685854434967041
158,5.5530009269714355
159,5.626455307006836
160,5.559011459350586
161,5.624098300933838
162,5.65970516204834
163,5.635309219360352
164,5.650570869445801
165,5.541663646697998
166,5.653841972351074
167,5.6484527587890625
