,0
0,0.0006313131307251751
1,0.022346368059515953
2,0.018565941601991653
3,0.052356019616127014
4,0.06715916842222214
5,0.0279720276594162
6,0.06581059098243713
7,0.06967882066965103
8,0.08776595443487167
9,0.08777853101491928
10,0.06985491514205933
11,0.09637775272130966
12,0.11916045844554901
13,0.09588298946619034
14,0.0933908075094223
15,0.10950528085231781
16,0.11521252989768982
17,0.0937313437461853
18,0.10452517867088318
19,0.10873239487409592
20,0.09557702392339706
21,0.13276353478431702
22,0.10878447443246841
23,0.1140872985124588
24,0.12813211977481842
25,0.13644978404045105
26,0.13235294818878174
27,0.12323346734046936
28,0.13470318913459778
29,0.1450292468070984
30,0.15601374208927155
31,0.13853904604911804
32,0.13211844861507416
33,0.13403335213661194
34,0.12001897394657135
35,0.14078794419765472
36,0.16825613379478455
37,0.1417004019021988
38,0.1464557647705078
39,0.14825929701328278
40,0.15005359053611755
41,0.14829395711421967
42,0.15968427062034607
43,0.17962466180324554
44,0.15816918015480042
45,0.1593475490808487
46,0.18089725077152252
47,0.1690140813589096
48,0.17744705080986023
49,0.1610213667154312
50,0.1708701103925705
51,0.17854571342468262
52,0.16385911405086517
53,0.1842532455921173
54,0.15621301531791687
55,0.17426428198814392
56,0.16002656519412994
57,0.15992647409439087
58,0.16978852450847626
59,0.1946360170841217
60,0.1552419364452362
61,0.1673615276813507
62,0.2163701057434082
63,0.19834139943122864
64,0.18914562463760376
65,0.18485742807388306
66,0.18374164402484894
67,0.1653386503458023
68,0.19537658989429474
69,0.19904647767543793
70,0.19728660583496094
71,0.20027528703212738
72,0.19769950211048126
73,0.19718310236930847
74,0.19817470014095306
75,0.19620569050312042
76,0.20317670702934265
77,0.18175937235355377
78,0.1882352977991104
79,0.1761457771062851
80,0.1945500671863556
81,0.189737468957901
82,0.1779508739709854
83,0.21202728152275085
84,0.20721206068992615
85,0.2050163596868515
86,0.20640365779399872
87,0.19165487587451935
88,0.1865008920431137
89,0.20757268369197845
90,0.17937499284744263
91,0.19760100543498993
92,0.19838055968284607
93,0.20691949129104614
94,0.2106979787349701
95,0.1898517608642578
96,0.19687674939632416
97,0.18346546590328217
98,0.2251109629869461
99,0.21919673681259155
100,0.20975609123706818
101,0.2014925330877304
102,0.2033701390028
103,0.2262996882200241
104,0.20556309819221497
105,0.24339839816093445
106,0.2042936235666275
107,0.19795003533363342
108,0.19332493841648102
109,0.21444694697856903
110,0.21046511828899384
111,0.20584577322006226
112,0.2283758521080017
113,0.20505617558956146
114,0.20776566863059998
115,0.19949494302272797
116,0.22181817889213562
117,0.2132352888584137
118,0.20825515687465668
119,0.21052631735801697
120,0.19475409388542175
121,0.21348313987255096
122,0.21875
123,0.20645160973072052
124,0.22560974955558777
125,0.22751322388648987
126,0.21329821646213531
127,0.21087928116321564
128,0.24334898591041565
129,0.2236230969429016
130,0.23664596676826477
131,0.2214863896369934
132,0.2081701159477234
133,0.21892055869102478
134,0.19103313982486725
135,0.23355068266391754
136,0.23218390345573425
137,0.23309607803821564
138,0.21595899760723114
139,0.20531673729419708
140,0.2202545702457428
141,0.2328450232744217
142,0.1822008490562439
143,0.21145375072956085
144,0.22373123466968536
145,0.2113960087299347
146,0.22965440154075623
147,0.2126670479774475
148,0.24879518151283264
149,0.2308223843574524
150,0.20300261676311493
151,0.2143222540616989
152,0.23201438784599304
153,0.23393939435482025
154,0.2083832323551178
155,0.22366930544376373
156,0.24193547666072845
157,0.22365590929985046
158,0.22113820910453796
159,0.23193393647670746
160,0.2275167852640152
161,0.237351655960083
162,0.23945783078670502
163,0.252821683883667
164,0.23107343912124634
165,0.241353377699852
166,0.23519457876682281
167,0.25601130723953247
168,0.237931028008461
169,0.2321428507566452
170,0.21680216491222382
171,0.21736663579940796
172,0.2036745399236679
173,0.22892391681671143
174,0.23452970385551453
175,0.22573839128017426
176,0.25150904059410095
177,0.22330570220947266
178,0.23637375235557556
179,0.19991251826286316
180,0.24248120188713074
181,0.21542857587337494
182,0.23040218651294708
183,0.22049355506896973
184,0.23549488186836243
185,0.2354685664176941
186,0.2323177307844162
187,0.22613929212093353
188,0.20668692886829376
189,0.23364485800266266
190,0.23228588700294495
191,0.23040659725666046
192,0.2415459007024765
193,0.21289178729057312
194,0.2552586793899536
195,0.24379481375217438
196,0.2263641208410263
197,0.25754231214523315
198,0.21979965269565582
199,0.24618735909461975
200,0.2472698837518692
201,0.25217390060424805
202,0.2366369664669037
203,0.22924648225307465
204,0.23170731961727142
205,0.24460874497890472
206,0.24479803442955017
207,0.24166665971279144
208,0.21849173307418823
209,0.2487623691558838
210,0.23828648030757904
211,0.23720259964466095
212,0.26350975036621094
213,0.23561012744903564
214,0.23108747601509094
215,0.24496877193450928
216,0.22865670919418335
217,0.25651657581329346
218,0.24679486453533173
219,0.2505176067352295
220,0.23616895079612732
221,0.2545989751815796
222,0.21798519790172577
223,0.2448863685131073
224,0.25508198142051697
225,0.24148060381412506
226,0.21390937268733978
227,0.2542262673377991
228,0.2460770308971405
229,0.24035421013832092
230,0.22047781944274902
231,0.2270471453666687
232,0.24063491821289062
233,0.24153167009353638
234,0.21792618930339813
235,0.24855491518974304
236,0.25157591700553894
237,0.24630224704742432
238,0.25540274381637573
239,0.23675675690174103
240,0.22921347618103027
241,0.22476190328598022
242,0.2161571979522705
243,0.22228989005088806
244,0.25217390060424805
245,0.23936696350574493
246,0.2625459134578705
247,0.24853555858135223
248,0.24639423191547394
249,0.24443069100379944
250,0.21908126771450043
251,0.2664509117603302
252,0.24594107270240784
253,0.22166873514652252
254,0.2429555356502533
255,0.21290677785873413
256,0.23695652186870575
257,0.2360616773366928
258,0.2325301170349121
259,0.23533378541469574
260,0.25596657395362854
261,0.25
262,0.24331550300121307
263,0.26179084181785583
264,0.24783861637115479
265,0.24522536993026733
266,0.2668393850326538
267,0.23543688654899597
268,0.23853211104869843
269,0.2558746635913849
270,0.25932836532592773
271,0.25
272,0.24722564220428467
273,0.2307243049144745
274,0.2317708283662796
275,0.25949737429618835
276,0.26359039545059204
277,0.23723897337913513
278,0.2837181091308594
279,0.23699763417243958
280,0.25549450516700745
281,0.22949917614459991
282,0.23801271617412567
283,0.2304324060678482
284,0.2460850179195404
285,0.26349207758903503
286,0.23964165151119232
287,0.23548921942710876
288,0.23594053089618683
289,0.2581261992454529
290,0.2526002824306488
291,0.26249998807907104
292,0.23192596435546875
293,0.2492753565311432
294,0.2502448558807373
295,0.25229358673095703
