,0
0,7.647101402282715
1,7.830348968505859
2,7.735552787780762
3,7.139538764953613
4,6.944582462310791
5,6.896478176116943
6,6.803737640380859
7,6.738713264465332
8,6.654548168182373
9,6.566600799560547
10,6.540960788726807
11,6.6077680587768555
12,6.518679618835449
13,6.471950531005859
14,6.45355224609375
15,6.4435038566589355
16,6.415746212005615
17,6.415859222412109
18,6.33076810836792
19,6.336234092712402
20,6.353964328765869
21,6.319713115692139
22,6.284998416900635
23,6.334450721740723
24,6.288153648376465
25,6.280007839202881
26,6.2518391609191895
27,6.303065776824951
28,6.280372142791748
29,6.244018077850342
30,6.226363182067871
31,6.198093414306641
32,6.221066474914551
33,6.24445104598999
34,6.211618900299072
35,6.188116073608398
36,6.169649124145508
37,6.254247188568115
38,6.20123291015625
39,6.192495346069336
40,6.085763931274414
41,6.025860786437988
42,6.102624416351318
43,6.078802585601807
44,6.053183078765869
45,6.103549957275391
46,6.036746978759766
47,6.106288433074951
48,6.036025047302246
49,6.083349227905273
50,6.080306529998779
51,6.067159175872803
52,6.01013708114624
53,6.040602207183838
54,5.927690505981445
55,5.997424125671387
56,5.893348693847656
57,5.926445484161377
58,5.974349498748779
59,6.003892421722412
60,6.001006603240967
61,5.972724914550781
62,5.999505519866943
63,5.958765983581543
64,5.879456043243408
65,5.9731011390686035
66,5.831638813018799
67,5.886340618133545
68,5.86771821975708
69,5.860818862915039
70,5.910998821258545
71,5.908846855163574
72,5.956305503845215
73,5.88836669921875
74,5.8526787757873535
75,5.951220512390137
76,5.857515811920166
77,5.892793655395508
78,5.73770809173584
79,5.925004005432129
80,5.84375
81,5.886391639709473
82,5.8044233322143555
83,5.732240676879883
84,5.828615188598633
85,5.875246047973633
86,5.759959697723389
87,5.8542962074279785
88,5.9117913246154785
89,5.7930755615234375
90,5.85255765914917
91,5.846317291259766
92,5.807632923126221
93,5.799407482147217
94,5.860410690307617
95,5.8947296142578125
96,5.752485752105713
97,5.806314468383789
98,5.717774868011475
99,5.830116271972656
100,5.767845153808594
101,5.788094520568848
102,5.781266689300537
103,5.757516384124756
104,5.836882591247559
105,5.8165130615234375
106,5.68720817565918
107,5.706343650817871
108,5.784730911254883
109,5.71884822845459
110,5.738449573516846
111,5.724467754364014
112,5.655448913574219
113,5.724234104156494
114,5.705291271209717
115,5.6110453605651855
116,5.697597026824951
117,5.6744704246521
118,5.733816146850586
119,5.7056193351745605
120,5.717748641967773
121,5.703258037567139
122,5.792424201965332
123,5.728930473327637
124,5.7402167320251465
125,5.62542724609375
126,5.719415187835693
127,5.77309513092041
128,5.720877170562744
129,5.730690956115723
130,5.705688953399658
131,5.760361194610596
132,5.5775556564331055
133,5.588260650634766
134,5.760287284851074
135,5.6597065925598145
136,5.752491474151611
137,5.648281097412109
138,5.71426248550415
139,5.591525554656982
140,5.589507579803467
141,5.648910045623779
142,5.642552852630615
143,5.6466288566589355
144,5.6780877113342285
145,5.711987018585205
146,5.663125991821289
147,5.665985584259033
148,5.6682515144348145
149,5.671799659729004
150,5.680680274963379
151,5.606067180633545
152,5.596990585327148
153,5.693769931793213
154,5.582005500793457
155,5.573032855987549
156,5.630177021026611
157,5.628223419189453
158,5.638980388641357
159,5.70499849319458
160,5.503907680511475
161,5.6243109703063965
162,5.6820855140686035
163,5.657069206237793
164,5.541405200958252
165,5.636104106903076
166,5.618609428405762
167,5.64427375793457
168,5.633114814758301
169,5.687751770019531
170,5.59446382522583
171,5.632631301879883
172,5.550953388214111
173,5.650270938873291
174,5.5971879959106445
175,5.598090171813965
176,5.5706610679626465
177,5.614533424377441
178,5.582951545715332
179,5.585362911224365
180,5.642277717590332
181,5.55516242980957
182,5.620054244995117
183,5.57070779800415
184,5.628922462463379
185,5.548295974731445
186,5.561110019683838
187,5.596872806549072
188,5.561861038208008
189,5.630325794219971
190,5.610975742340088
191,5.575039863586426
192,5.620901584625244
193,5.563008785247803
194,5.546332359313965
195,5.56132698059082
196,5.534967422485352
197,5.655267715454102
198,5.666365146636963
199,5.582729816436768
200,5.558041572570801
201,5.601766109466553
202,5.574485778808594
203,5.539424419403076
204,5.585624694824219
205,5.473881244659424
206,5.45181941986084
207,5.615283012390137
208,5.5619916915893555
209,5.43364143371582
210,5.485043048858643
211,5.413794994354248
212,5.445975303649902
213,5.490082263946533
214,5.383485794067383
215,5.499259948730469
216,5.432940483093262
217,5.407556533813477
218,5.459286212921143
219,5.432614326477051
220,5.510811805725098
221,5.486144542694092
222,5.505406856536865
223,5.450527667999268
224,5.4552106857299805
225,5.4134840965271
226,5.479751110076904
227,5.535902976989746
228,5.393312454223633
229,5.508702278137207
230,5.521010875701904
231,5.515655994415283
232,5.454006195068359
233,5.4615559577941895
234,5.454509258270264
235,5.461153507232666
236,5.484574317932129
237,5.4296956062316895
238,5.394318580627441
239,5.525954246520996
240,5.475622653961182
241,5.478024482727051
242,5.504205703735352
243,5.424443244934082
244,5.492790699005127
245,5.438545227050781
246,5.446484088897705
247,5.459345817565918
248,5.4925408363342285
249,5.4038896560668945
250,5.433949947357178
251,5.496273517608643
252,5.447661876678467
253,5.5159382820129395
254,5.428637981414795
255,5.4163103103637695
256,5.431704998016357
257,5.49260950088501
258,5.430438995361328
259,5.465360164642334
260,5.530340194702148
261,5.46868371963501
262,5.492562294006348
263,5.418417453765869
264,5.504018306732178
265,5.446390628814697
266,5.3991379737854
267,5.406819820404053
268,5.4598388671875
269,5.415511131286621
270,5.4100494384765625
271,5.462048530578613
272,5.404353618621826
273,5.435037136077881
274,5.4240336418151855
275,5.42563533782959
276,5.461644172668457
277,5.462402820587158
278,5.433267116546631
279,5.46843957901001
280,5.442920684814453
281,5.359875202178955
282,5.4216508865356445
283,5.508019924163818
284,5.4659423828125
285,5.375256538391113
286,5.391211032867432
287,5.445852279663086
288,5.386826515197754
289,5.391026973724365
290,5.402985095977783
291,5.445396423339844
292,5.4423322677612305
293,5.408573150634766
294,5.406209468841553
295,5.355418682098389
296,5.447231769561768
297,5.3941121101379395
298,5.469163417816162
299,5.365407466888428
300,5.448071002960205
301,5.392225742340088
302,5.486489772796631
303,5.5001139640808105
304,5.516729831695557
305,5.502392768859863
306,5.44276237487793
307,5.349634647369385
308,5.42293643951416
309,5.453503131866455
310,5.421176433563232
311,5.3587799072265625
