,0
0,0.0
1,0.03377902880311012
2,0.003918495494872332
3,0.038978494703769684
4,0.053654745221138
5,0.06520198285579681
6,0.06444099545478821
7,0.07067879289388657
8,0.06273620575666428
9,0.0977054014801979
10,0.08343265950679779
11,0.07361197471618652
12,0.089198037981987
13,0.10202605277299881
14,0.10125698149204254
15,0.10641296952962875
16,0.1084086149930954
17,0.11045219004154205
18,0.09902597218751907
19,0.09196102619171143
20,0.12516914308071136
21,0.10697674751281738
22,0.13431833684444427
23,0.15219123661518097
24,0.1300075650215149
25,0.13177841901779175
26,0.12378302961587906
27,0.1427595615386963
28,0.14027149975299835
29,0.1405622512102127
30,0.1683320552110672
31,0.1550888568162918
32,0.15599454939365387
33,0.15529009699821472
34,0.1334279626607895
35,0.13874679803848267
36,0.15914137661457062
37,0.15894955396652222
38,0.1539345234632492
39,0.16679596900939941
40,0.15162721276283264
41,0.16182874143123627
42,0.1801292449235916
43,0.1575302928686142
44,0.18354912102222443
45,0.15838733315467834
46,0.15028901398181915
47,0.18416666984558105
48,0.1568627506494522
49,0.17805232107639313
50,0.17354676127433777
51,0.16265060007572174
52,0.15003348886966705
53,0.17073170840740204
54,0.1920260339975357
55,0.16140776872634888
56,0.17206348478794098
57,0.17994505167007446
58,0.19377568364143372
59,0.16539140045642853
60,0.19953051209449768
61,0.18615752458572388
62,0.18833227455615997
63,0.22063758969306946
64,0.2121879607439041
65,0.1960364282131195
66,0.19346939027309418
67,0.188518226146698
68,0.19629926979541779
69,0.1834319531917572
70,0.22499999403953552
71,0.18944691121578217
72,0.19549930095672607
73,0.20097020268440247
74,0.18580877780914307
75,0.18871866166591644
76,0.19583843648433685
77,0.20525869727134705
78,0.21611721813678741
79,0.2189430296421051
80,0.20235878229141235
81,0.19488337635993958
82,0.20560109615325928
83,0.20160642266273499
84,0.2419871836900711
85,0.20771929621696472
86,0.19200627505779266
87,0.21503637731075287
88,0.18815895915031433
89,0.2004965841770172
90,0.22066420316696167
91,0.23408924043178558
92,0.24145786464214325
93,0.23303835093975067
94,0.21144098043441772
95,0.23195458948612213
96,0.22678185999393463
97,0.21519885957241058
98,0.21763959527015686
99,0.2171189934015274
100,0.23247496783733368
101,0.21142080426216125
102,0.20338982343673706
103,0.2174796760082245
104,0.21792392432689667
105,0.19248516857624054
106,0.20512820780277252
107,0.217534601688385
108,0.2083040177822113
109,0.21698738634586334
110,0.22451993823051453
111,0.22989323735237122
112,0.2366127073764801
113,0.22391857206821442
114,0.2375168651342392
115,0.21042470633983612
116,0.2249322533607483
117,0.22943143546581268
118,0.23113854229450226
119,0.265637069940567
120,0.2473423033952713
121,0.2142004817724228
122,0.23117920756340027
123,0.2289234697818756
124,0.21928665041923523
125,0.23720259964466095
126,0.2534722089767456
127,0.2346338927745819
128,0.24171270430088043
129,0.2349957674741745
130,0.23152709007263184
131,0.24258160591125488
132,0.2387053221464157
133,0.22560203075408936
134,0.21780721843242645
135,0.23272490501403809
136,0.23124612867832184
137,0.23727692663669586
138,0.21577060222625732
139,0.23935842514038086
140,0.24373731017112732
141,0.23994451761245728
142,0.25161290168762207
143,0.22285714745521545
144,0.22971360385417938
145,0.23624823987483978
146,0.256038635969162
147,0.24875621497631073
148,0.2590489685535431
149,0.22994011640548706
150,0.24446266889572144
151,0.2542372941970825
152,0.24982981383800507
153,0.2430841624736786
154,0.2557041645050049
155,0.21462424099445343
156,0.23707787692546844
157,0.22946475446224213
158,0.27381905913352966
159,0.2661406099796295
160,0.28772804141044617
161,0.2399713397026062
162,0.23812849819660187
163,0.2639455795288086
164,0.24187453091144562
165,0.2766740322113037
166,0.23828920722007751
167,0.2427694946527481
168,0.23152709007263184
169,0.2505322992801666
170,0.24982747435569763
171,0.2343846559524536
172,0.2521974444389343
173,0.22380106151103973
174,0.2432432472705841
175,0.26483726501464844
176,0.23768876492977142
177,0.26847290992736816
178,0.25811001658439636
179,0.2468879669904709
180,0.23157894611358643
181,0.28372853994369507
182,0.24970273673534393
183,0.28611698746681213
184,0.24930556118488312
185,0.26699426770210266
186,0.2659863829612732
187,0.2491026520729065
188,0.24767358601093292
189,0.23506636917591095
190,0.26737159490585327
191,0.26476719975471497
192,0.2542043924331665
193,0.24304716289043427
194,0.25514090061187744
195,0.24285714328289032
196,0.2557636797428131
197,0.2561071813106537
198,0.2876817286014557
199,0.2510930597782135
200,0.24810126423835754
201,0.259358286857605
202,0.2412371188402176
203,0.27464789152145386
204,0.24961598217487335
205,0.2497187852859497
206,0.2374906688928604
207,0.2579505443572998
208,0.23416289687156677
209,0.2754957377910614
210,0.24694377183914185
211,0.28430628776550293
212,0.25605762004852295
213,0.25482094287872314
214,0.25953176617622375
215,0.2456870973110199
216,0.25790753960609436
217,0.2982456088066101
218,0.26739129424095154
219,0.24628198146820068
220,0.2415856420993805
221,0.27059659361839294
222,0.26111459732055664
223,0.25250357389450073
224,0.2715654969215393
225,0.2699114978313446
226,0.2885154187679291
227,0.25515463948249817
228,0.2398601472377777
229,0.28421053290367126
230,0.25068119168281555
231,0.24679113924503326
232,0.2359413206577301
233,0.28913044929504395
234,0.24516841769218445
235,0.25928622484207153
236,0.2871428430080414
237,0.2655193507671356
238,0.28281068801879883
239,0.26602086424827576
240,0.2947368323802948
241,0.2602739632129669
242,0.29390421509742737
243,0.2652050852775574
244,0.26490896940231323
245,0.27528902888298035
246,0.263411283493042
247,0.2968388497829437
248,0.26750001311302185
249,0.24968944489955902
250,0.29875245690345764
251,0.2820318341255188
252,0.267123281955719
253,0.24256443977355957
254,0.2329317331314087
255,0.28455284237861633
256,0.28460997343063354
257,0.26429861783981323
258,0.24982698261737823
259,0.27078086137771606
260,0.26466381549835205
261,0.24775928258895874
262,0.26816022396087646
263,0.2720385789871216
264,0.27725857496261597
265,0.2729097008705139
266,0.2887272834777832
267,0.2770764231681824
268,0.26435330510139465
269,0.27147015929222107
270,0.25054824352264404
271,0.2687927186489105
272,0.2794540226459503
273,0.24864572286605835
274,0.30636703968048096
275,0.26848453283309937
276,0.27562326192855835
277,0.2946219742298126
278,0.2622222304344177
279,0.2884728014469147
280,0.28496241569519043
281,0.2978244423866272
282,0.2636033892631531
283,0.25060826539993286
284,0.26322752237319946
285,0.2917281985282898
286,0.2823275923728943
287,0.2831241190433502
288,0.2813822329044342
289,0.2739343047142029
290,0.29680365324020386
291,0.27272728085517883
292,0.2815249264240265
293,0.2685977518558502
294,0.28629305958747864
295,0.26503634452819824
296,0.27015557885169983
297,0.30785414576530457
298,0.2679782807826996
299,0.26948052644729614
300,0.27753305435180664
301,0.2814171016216278
302,0.27176615595817566
303,0.2873799800872803
304,0.26651981472969055
305,0.29915133118629456
306,0.29812735319137573
307,0.2918100357055664
308,0.28053978085517883
309,0.27050718665122986
310,0.3269069492816925
311,0.2825050950050354
312,0.27429667115211487
313,0.2771632969379425
314,0.2832898199558258
315,0.2827030420303345
316,0.2821606397628784
317,0.2905537486076355
318,0.2846715450286865
319,0.2888178825378418
320,0.27272728085517883
321,0.28754812479019165
322,0.3025347590446472
323,0.2789115607738495
324,0.3228464424610138
325,0.2762022316455841
326,0.29223743081092834
327,0.2895125448703766
328,0.3139367699623108
329,0.32476121187210083
330,0.3331117033958435
331,0.3023975193500519
332,0.29257315397262573
333,0.31295254826545715
334,0.304442822933197
335,0.27142858505249023
336,0.3127659559249878
337,0.30489614605903625
338,0.29185667634010315
339,0.3015141487121582
340,0.29705682396888733
341,0.2845117747783661
342,0.3114035129547119
343,0.32687652111053467
344,0.3031161427497864
345,0.3190862238407135
346,0.32492581009864807
347,0.2967109978199005
348,0.2760351300239563
349,0.30758121609687805
350,0.31928128004074097
351,0.2882606089115143
352,0.31718963384628296
353,0.2845934331417084
354,0.3357199728488922
355,0.29705682396888733
356,0.3174287676811218
357,0.2914923429489136
358,0.3239095211029053
359,0.32403919100761414
360,0.29516729712486267
361,0.31087392568588257
362,0.310776948928833
363,0.3328973054885864
364,0.2899940013885498
365,0.32083696126937866
366,0.3198738098144531
367,0.3020899295806885
368,0.2896341383457184
369,0.32832616567611694
370,0.3164319396018982
371,0.3162790834903717
372,0.30817610025405884
373,0.30476847290992737
374,0.2983114421367645
375,0.2949507534503937
376,0.3107142746448517
377,0.2772925794124603
378,0.2890520691871643
379,0.31253859400749207
380,0.282291054725647
381,0.32570308446884155
382,0.3113342821598053
383,0.30553656816482544
384,0.31300514936447144
385,0.3216123580932617
386,0.29688453674316406
387,0.30885380506515503
388,0.3164091110229492
389,0.3037593960762024
390,0.3210562765598297
391,0.3104066848754883
392,0.3224610686302185
393,0.3463917672634125
394,0.3099730312824249
395,0.30905377864837646
396,0.3223228454589844
397,0.3355805277824402
398,0.3242212235927582
399,0.3333333432674408
400,0.31102362275123596
401,0.321776807308197
402,0.3307369649410248
403,0.31386348605155945
404,0.349683552980423
405,0.30069929361343384
406,0.329183965921402
407,0.326845645904541
408,0.31731361150741577
409,0.3228043019771576
410,0.3101736903190613
411,0.3161332607269287
412,0.3261944055557251
413,0.323434978723526
414,0.32341268658638
415,0.35165610909461975
416,0.2954239547252655
417,0.3226950466632843
418,0.3346065580844879
419,0.30926430225372314
420,0.3336099684238434
421,0.31058019399642944
422,0.32095807790756226
423,0.31363004446029663
424,0.35205480456352234
425,0.3388305902481079
426,0.3209003210067749
427,0.33230531215667725
428,0.32400932908058167
429,0.3376539349555969
430,0.29417774081230164
431,0.327048122882843
432,0.2927536368370056
433,0.34639015793800354
434,0.3291316628456116
435,0.3533939719200134
436,0.31728196144104004
437,0.3445613980293274
438,0.3418181836605072
439,0.31020066142082214
440,0.311355322599411
441,0.3403395414352417
442,0.3413715064525604
443,0.3006536066532135
444,0.30462318658828735
445,0.3096315562725067
446,0.2970183491706848
447,0.29993852972984314
448,0.3398876488208771
449,0.3385773003101349
450,0.3167613744735718
451,0.3265306055545807
452,0.3411102294921875
453,0.3141593039035797
454,0.32559826970100403
455,0.3455258011817932
456,0.3251919150352478
457,0.3207547068595886
458,0.3633241653442383
459,0.3393501937389374
460,0.3364238440990448
461,0.36209553480148315
462,0.3447350859642029
463,0.3247508406639099
464,0.3341139853000641
465,0.33841684460639954
466,0.349336713552475
467,0.32997313141822815
468,0.3090277910232544
469,0.3352794051170349
470,0.3025316596031189
471,0.3454281687736511
472,0.34952229261398315
473,0.31824323534965515
474,0.3325723111629486
475,0.3638157844543457
476,0.3104575276374817
477,0.3294117748737335
478,0.3403416574001312
479,0.3436988592147827
480,0.3483412265777588
481,0.35570988059043884
482,0.29909366369247437
483,0.32559776306152344
484,0.3657992482185364
485,0.32845187187194824
486,0.3704710006713867
487,0.30901288986206055
488,0.35945484042167664
489,0.34022557735443115
490,0.3711340129375458
491,0.35746607184410095
492,0.33925551176071167
493,0.310510516166687
494,0.3610248565673828
495,0.36039766669273376
496,0.3367139995098114
497,0.36666667461395264
498,0.3300124406814575
499,0.3159922957420349
500,0.33207830786705017
501,0.3159922957420349
502,0.3430834710597992
503,0.33590462803840637
504,0.3565416932106018
505,0.32332879304885864
506,0.3660179674625397
507,0.3367277681827545
508,0.3103727698326111
509,0.3306152820587158
510,0.35640648007392883
511,0.33687707781791687
512,0.3175296187400818
513,0.34817516803741455
514,0.3396739065647125
515,0.3356423079967499
516,0.3375680446624756
517,0.39157089591026306
518,0.3353547751903534
519,0.33813443779945374
520,0.3601895868778229
521,0.3529411852359772
522,0.35535117983818054
523,0.34867003560066223
524,0.37012988328933716
525,0.39907652139663696
526,0.32872340083122253
527,0.3428005278110504
528,0.3271428644657135
529,0.3693450391292572
530,0.355581134557724
531,0.3418740928173065
532,0.33503836393356323
533,0.3546391725540161
534,0.345442533493042
535,0.35628342628479004
536,0.3365384638309479
537,0.322896271944046
538,0.39269813895225525
539,0.35669782757759094
540,0.36971351504325867
541,0.3516409993171692
542,0.3448275923728943
543,0.3408769369125366
544,0.29622870683670044
545,0.3870503604412079
546,0.37954041361808777
547,0.3632441759109497
548,0.34679487347602844
549,0.343839555978775
550,0.35597190260887146
551,0.3427586257457733
552,0.3689627945423126
553,0.3525402843952179
554,0.3998109698295593
555,0.33494141697883606
556,0.3376963436603546
557,0.3672776520252228
